"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3329319";"";"None";"436.47";"0";"3.63";"92";"CCNC(=O)Nc1cc(Nc2ccc(OC)cc2OC)c(C(=O)Nc2cccnc2)cn1";"IC50";"'='";"46.0";"nM";"7.34";"";"";"UO_0000065";"16.81";"0.31";"3.71";"5.80";"0";"CHEMBL3373164";"Inhibition of Escherichia coli GyrB A2B2 subunits assessed reduction in DNA supercoiling activity by malachite green dye based by spectrophotometry";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL3351278";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"0.046"
"CHEMBL3329310";"";"None";"376.42";"0";"3.61";"80";"CCNC(=O)Nc1cc(Nc2ccccc2)c(C(=O)Nc2cccnc2)cn1";"IC50";"'='";"170.0";"nM";"6.77";"";"";"UO_0000065";"17.98";"0.33";"3.16";"6.27";"0";"CHEMBL3373164";"Inhibition of Escherichia coli GyrB A2B2 subunits assessed reduction in DNA supercoiling activity by malachite green dye based by spectrophotometry";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL3351278";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"0.17"
"CHEMBL97537";"";"None";"408.33";"0";"4.71";"8a";"COC(=O)C1CCCC(NCc2cc(/C=C\c3ccc(Cl)c(Cl)c3)[nH]n2)C1";"IC50";"'='";"16.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL657334";"Inhibitory activity against Escherichia coli DNA gyrase";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL1146758";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"16.0"
"CHEMBL5220268";"";"None";"528.57";"1";"1.74";"5g";"CSc1nc(NC(=O)CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)cc(=O)[nH]1";"IC50";"'='";"5717.0";"nM";"5.24";"";"";"UO_0000065";"9.92";"0.19";"3.50";"3.73";"0";"CHEMBL5216820";"Inhibition of Escherichia coli DNA gyrase supercoiling activity using topoisomerase II treated decatenated kDNA as substrate incubated for 15 to 30 mins by agarose gel electrophoresis analysis";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5214940";"1";"Scientific Literature";"Bioorg Med Chem";"2022";"None";"Time_Lower = 15.0 min | Time_Upper = 30.0 min";"INHIBITOR";"";"5.7170000000000005"
"CHEMBL3898662";"";"None";"488.12";"0";"3.42";"62";"O=C(O)C(=O)Nc1nc2ccc(NC(=O)c3cc(Br)c(Br)[nH]3)cc2s1";"IC50";"'='";"58.0";"nM";"7.24";"";"";"UO_0000065";"14.83";"0.40";"3.82";"5.83";"0";"CHEMBL5234501";"Inhibition of Escherichia coli DNA gyrase";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5233247";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"58.0"
"CHEMBL5076830";"";"None";"557.60";"1";"1.97";"9a";"CC(C(=O)Nc1ccc(S(N)(=O)=O)cc1)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1";"IC50";"'='";"5650.0";"nM";"5.25";"";"";"UO_0000065";"9.41";"0.18";"3.28";"3.38";"0";"CHEMBL5041012";"Inhibition of Escherichia coli DNA gyrase supercoiling activity using pBR322 as substrate incubated for 30 mins by fluorimetric assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5038626";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 0.5 hr";"INHIBITOR";"";"5.65"
"CHEMBL95662";"";"None";"415.44";"0";"4.56";"21b";"COC(=O)C1CCCC(Nc2[nH]nc3cccc(OCc4ccc(F)c(F)c4)c23)C1";"IC50";"'='";"16.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL657334";"Inhibitory activity against Escherichia coli DNA gyrase";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL1146758";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"16.0"
"CHEMBL4847190";"";"None";"386.22";"0";"3.90";"28b";"Cc1[nH]c(C(=O)Nc2nc3c(O)cc(C(=O)O)cc3s2)c(Cl)c1Cl";"IC50";"'<'";"10.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4815322";"Inhibition of Escherichia coli DNA gyrase assessed as reduction in relaxation of supercoiled pNO1 DNA measured after 30 mins by fluorescence assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL4813947";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 0.5 hr";"INHIBITOR";"";"10.0"
"CHEMBL316656";"";"None";"426.95";"0";"4.55";"7bb";"COC(=O)C1CCCC(NCc2cc(/C=C/c3cn(C)c4ccc(Cl)cc34)[nH]n2)C1";"IC50";"'='";"1.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL657334";"Inhibitory activity against Escherichia coli DNA gyrase";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL1146758";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"1.0"
"CHEMBL5405470";"";"None";"500.48";"1";"1.73";"1k";"O=C(O)COc1cc(F)c2c(c1)CC(CNCCC1CN(c3ccc4c(n3)NC(=O)CO4)C(=O)O1)C2";"IC50";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"12.43";"0.24";"4.49";"4.47";"0";"CHEMBL5393311";"Inhibition of Escherichia coli DNA gyrase incubated for 80 mins by Transcreener ADP2 FI assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5390317";"1";"Scientific Literature";"ACS Med Chem Lett";"2023";"None";"TIME = 1.333 hr";"INHIBITOR";"";"0.6"
"CHEMBL5412864";"";"None";"541.58";"1";"1.56";"2g";"C[C@H](C(=O)Nc1cc(F)c2c(c1)CC(CNCCC1CN(c3cnc4c(n3)NC(=O)CO4)C(=O)O1)C2)N(C)C";"IC50";"'='";"26.0";"nM";"7.58";"";"";"UO_0000065";"14.01";"0.27";"6.03";"5.50";"0";"CHEMBL5393311";"Inhibition of Escherichia coli DNA gyrase incubated for 80 mins by Transcreener ADP2 FI assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5390317";"1";"Scientific Literature";"ACS Med Chem Lett";"2023";"None";"TIME = 1.333 hr";"INHIBITOR";"";"0.026"
"CHEMBL6210";"PD-117558";"None";"391.42";"0";"2.75";"1g, PD-117558";"CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1";"IC50";"'='";"1.4";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL686626";"50% inhibitory concentration against DNA-gyrase";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL1124255";"1";"Scientific Literature";"J Med Chem";"1988";"None";"";"";"";"1.4"
"CHEMBL3357980";"";"None";"402.38";"0";"1.17";"(-)-1";"Cc1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31";"IC50";"'='";"0.29";"nM";"9.54";"";"";"UO_0000065";"23.70";"0.45";"8.37";"8.38";"0";"CHEMBL3389960";"Inhibition of Escherichia coli DNA gyrase using fluorescence-tagged DNA by fluorescenct polarization assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL3352584";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"0.29"
"CHEMBL3357985";"";"None";"456.35";"0";"1.88";"(-)-4";"C[C@@H]1CN2c3c(cc4c(C(F)(F)F)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1";"IC50";"'='";"610.0";"nM";"6.21";"";"";"UO_0000065";"13.62";"0.27";"4.33";"5.46";"0";"CHEMBL3389960";"Inhibition of Escherichia coli DNA gyrase using fluorescence-tagged DNA by fluorescenct polarization assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL3352584";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"0.61"
"CHEMBL4577405";"";"None";"373.89";"1";"5.67";"8";"NC[C@H](Nc1nccc2ccc(-c3ccccc3Cl)cc12)c1ccccc1";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"13.37";"0.25";"-0.67";"9.82";"0";"CHEMBL4341626";"Inhibition of Escherichia coli his-tagged DNA gyrase supercoiling activity using pBR322 DNA in presence of ATP incubated for 1 hr by H19 dye based high throughput DNA gyrase assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL4340534";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";"";"10.0"
"CHEMBL4789518";"";"None";"441.30";"0";"3.99";"9b";"COC(=O)CC(=O)Nc1nc2ccc(NC(=O)c3[nH]c(C)c(Cl)c3Cl)cc2s1";"IC50";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"15.18";"0.33";"2.71";"5.92";"0";"CHEMBL4672941";"Inhibition of Escherichia coli DNA gyrase using relaxed pNO1 plasmid DNA as substrate incubated for 30 mins by fluorescence assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL4665899";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"TIME = 0.5 hr";"INHIBITOR";"";"200.0"
"CHEMBL4792402";"";"None";"383.26";"0";"4.45";"15a";"CC(=O)Nc1ccc2nc(NC(=O)c3[nH]c(C)c(Cl)c3Cl)sc2c1";"IC50";"'='";"9.5";"nM";"8.02";"";"";"UO_0000065";"20.93";"0.46";"3.57";"9.23";"0";"CHEMBL4672941";"Inhibition of Escherichia coli DNA gyrase using relaxed pNO1 plasmid DNA as substrate incubated for 30 mins by fluorescence assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL4665899";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"TIME = 0.5 hr";"INHIBITOR";"";"9.5"
"CHEMBL4740347";"";"None";"371.32";"0";"2.37";"4";"CNc1cc(F)cc2cc(C(=O)Nc3ccc(C(=O)O)c(O)c3)c(=O)[nH]c12";"IC50";"'='";"2.05";"nM";"8.69";"";"";"UO_0000065";"23.40";"0.44";"6.32";"6.61";"0";"CHEMBL4703502";"Inhibition of Escherichia coli DNA gyrase by measuring supercoiling activity incubated for 60 mins by fluorescence based assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL4699558";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"None";"TIME = 1.0 hr";"INHIBITOR";"";"2.05"
"CHEMBL4783481";"";"None";"540.47";"0";"2.81";"23";"CNCCCc1c(C(=O)Nc2ccc(C(=O)O)cc2)c(=O)[nH]c2c(NC)cc(F)cc12.O=C(O)C(F)(F)F";"IC50";"'='";"131.11";"nM";"6.88";"";"";"UO_0000065";"16.14";"0.30";"4.07";"5.58";"0";"CHEMBL4703502";"Inhibition of Escherichia coli DNA gyrase by measuring supercoiling activity incubated for 60 mins by fluorescence based assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL4699558";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"None";"TIME = 1.0 hr";"INHIBITOR";"";"131.11"
"CHEMBL4792659";"";"None";"499.50";"1";"2.95";"29";"CNc1cc(F)cc2c(NCC3(N)CCC3)c(C(=O)Nc3ccc(C(=O)O)cc3)c(=O)[nH]c12.O=CO";"IC50";"'='";"2.15";"nM";"8.67";"";"";"UO_0000065";"19.11";"0.36";"5.72";"5.80";"0";"CHEMBL4703502";"Inhibition of Escherichia coli DNA gyrase by measuring supercoiling activity incubated for 60 mins by fluorescence based assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL4699558";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"None";"TIME = 1.0 hr";"INHIBITOR";"";"2.15"
"CHEMBL4741723";"";"None";"513.53";"1";"3.07";"30";"CNc1cc(F)cc2c(NCC3CCNCC3)c(C(=O)Nc3ccc(C(=O)O)cc3)c(=O)[nH]c12.O=CO";"IC50";"'='";"1.31";"nM";"8.88";"";"";"UO_0000065";"19.00";"0.36";"5.81";"6.56";"0";"CHEMBL4703502";"Inhibition of Escherichia coli DNA gyrase by measuring supercoiling activity incubated for 60 mins by fluorescence based assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL4699558";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"None";"TIME = 1.0 hr";"INHIBITOR";"";"1.31"
"CHEMBL4740882";"";"None";"477.47";"0";"1.20";"33";"CNc1cc(F)cc2c(O)c(C(=O)Nc3ccc(C(=O)NS(=O)(=O)N(C)C)cc3)c(=O)[nH]c12";"IC50";"'='";"2.66";"nM";"8.57";"";"";"UO_0000065";"17.96";"0.35";"7.38";"5.34";"0";"CHEMBL4703502";"Inhibition of Escherichia coli DNA gyrase by measuring supercoiling activity incubated for 60 mins by fluorescence based assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL4699558";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"None";"TIME = 1.0 hr";"INHIBITOR";"";"2.66"
"CHEMBL4785583";"";"None";"583.47";"1";"4.86";"8c";"Cc1[nH]c(C(=O)Nc2ccc(C(=O)N[C@@H](C)C(=O)O)cc2OC2CCN(C(=O)OC(C)(C)C)CC2)c(Cl)c1Cl";"IC50";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"12.16";"0.25";"2.24";"4.73";"0";"CHEMBL4666343";"Inhibition of Escherichia coli DNA gyrase using biotinylated oligonucleotide as substrate incubated for 30 mins in presence of ATP by fluorescence-based microplate reader assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL4665629";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"TIME = 0.5 hr";"INHIBITOR";"";"80.0"
"CHEMBL4763966";"";"None";"470.31";"0";"3.11";"46b";"CCOC(=O)C(NC(=O)c1ccc(NC(=O)c2[nH]c(C)c(Cl)c2Cl)cc1)C(=O)OCC";"IC50";"'='";"7700.0";"nM";"5.11";"";"";"UO_0000065";"10.87";"0.23";"2.00";"4.04";"0";"CHEMBL4666343";"Inhibition of Escherichia coli DNA gyrase using biotinylated oligonucleotide as substrate incubated for 30 mins in presence of ATP by fluorescence-based microplate reader assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL4665629";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"TIME = 0.5 hr";"INHIBITOR";"";"7700.0"
"CHEMBL4751047";"";"None";"1138.39";"None";"None";"26l";"CC[C@H]1OC(=O)[C@H](C)[C@@H](OC(=O)Cc2ccccn2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC(=O)CCN2CCN(c3c(F)cc4c(=O)c(C(N)=O)cn(C5CC5)c4c3OC)CC2C)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O";"IC50";"'='";"9600.0";"nM";"5.02";"";"";"UO_0000065";"4.41";"None";"None";"None";"0";"CHEMBL4686438";"Inhibition of Escherichia coli DNA gyrase using relaxed DNA as substrate incubated for 15 mins by ethidium bromide-based agarose gel electrophoresis";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL4680236";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 0.25 hr";"INHIBITOR";"";"9.6"
"CHEMBL122698";"";"None";"391.42";"0";"2.88";"12E";"CC[C@@H]1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H]1N";"IC50";"'='";"0.2";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL686742";"Inhibition of Wild Type DNA gyrase Supercoiling Activity in Escherichia coli";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL1145050";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"0.2"
"CHEMBL5287867";"";"None";"435.89";"1";"5.05";"67";"Nc1nc(=S)[nH]c2c1C(c1ccc(Cl)cc1)C=C(c1cc3ccccc3oc1=O)O2";"IC50";"'='";"4.91";"nM";"8.31";"";"";"UO_0000065";"19.06";"0.38";"3.26";"8.83";"0";"CHEMBL5243221";"Inhibition of Escherichia coli DNA gyrase";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5241112";"1";"Scientific Literature";"RSC Med Chem";"2022";"None";"";"INHIBITOR";"";"4.91"
"CHEMBL5286715";"";"None";"492.51";"0";"2.26";"34";"O=C1COc2ccc(CNC3CCN(CCn4c(=O)c5nocc5c5ccc(F)cc54)CC3)nc2N1";"IC50";"'='";"0.21";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL5234501";"Inhibition of Escherichia coli DNA gyrase";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5233247";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"0.21"
"CHEMBL5278136";"";"None";"393.83";"0";"3.94";"89";"Cc1ccc(-n2nc(C)c(C(=O)Oc3ncn(-c4ccccc4)n3)c2Cl)cc1";"IC50";"'='";"13.5";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL5234501";"Inhibition of Escherichia coli DNA gyrase";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5233247";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"13.5"
"CHEMBL5285496";"";"None";"418.50";"0";"3.03";"Page No 21, R14C1";"CCNC(=O)Nc1nc2ccc(NC(=O)Cc3csc(NC(C)=O)n3)cc2s1";"IC50";"'='";"5600.0";"nM";"5.25";"";"";"UO_0000065";"12.55";"0.26";"2.22";"4.20";"0";"CHEMBL5234501";"Inhibition of Escherichia coli DNA gyrase";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL5233247";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"5.6"
"CHEMBL121176";"";"None";"346.36";"0";"1.50";"16H";"N[C@H]1CCCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1";"IC50";"'>'";"102.4";"ug.mL-1";"";"Outside typical range";"";"UO_0000274";"";"";"";"";"0";"CHEMBL686741";"Inhibition of Quinolone resistant gyrase Supercoiling Activity in Escherichia coli";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL1145050";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"102.4"
"CHEMBL558413";"";"None";"394.83";"0";"1.46";"9";"CN1CC2C[C@@H]1CN2c1nc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1.Cl";"IC50";"'='";"3.8";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL657329";"Compound evaluated in vitro for the ability to inhibit gyrase.";"B";"BAO_0000223";"protein complex format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL1125245";"1";"Scientific Literature";"J Med Chem";"1991";"None";"";"";"";"3.8"
"CHEMBL121176";"";"None";"346.36";"0";"1.50";"16H";"N[C@H]1CCCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1";"IC50";"'='";"1.6";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL686742";"Inhibition of Wild Type DNA gyrase Supercoiling Activity in Escherichia coli";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL1145050";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"1.6"
"CHEMBL8";"CIPROFLOXACIN";"4.0";"331.35";"0";"1.58";"CIP";"O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O";"IC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"19.69";"0.37";"4.94";"8.75";"0";"CHEMBL869436";"Inhibition of DNA gyrase supercoiling in Escherichia coli ATCC 25922";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL1148591";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";"";"0.3"
"CHEMBL3706672";"";"None";"366.38";"0";"2.89";"28";"CCNC(=O)Nc1ccc(C(=O)Nc2ccc3c(C)cc(=O)oc3c2)cn1";"IC50";"'='";"8400.0";"nM";"5.08";"";"";"UO_0000065";"13.85";"0.26";"2.19";"4.48";"0";"CHEMBL3373164";"Inhibition of Escherichia coli GyrB A2B2 subunits assessed reduction in DNA supercoiling activity by malachite green dye based by spectrophotometry";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL3351278";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"8.4"
"CHEMBL3357981";"";"None";"402.38";"0";"1.17";"(+)-1";"Cc1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@@H]1[C@@H](C)O[C@@H](C)CN31";"IC50";"'>'";"83.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3389960";"Inhibition of Escherichia coli DNA gyrase using fluorescence-tagged DNA by fluorescenct polarization assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL3352584";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"83.0"
"CHEMBL4784687";"";"None";"580.53";"0";"4.08";"15";"CNc1cc(F)cc2cc(C(=O)Nc3ccc(C(=O)O)cc3CNC3CCCCC3)c(=O)[nH]c12.O=C(O)C(F)(F)F";"IC50";"'='";"0.26";"nM";"9.59";"";"";"UO_0000065";"20.55";"0.39";"5.51";"7.77";"0";"CHEMBL4703502";"Inhibition of Escherichia coli DNA gyrase by measuring supercoiling activity incubated for 60 mins by fluorescence based assay";"B";"BAO_0000223";"protein complex format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL2094139";"DNA gyrase";"Escherichia coli";"PROTEIN COMPLEX";"CHEMBL4699558";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"None";"TIME = 1.0 hr";"INHIBITOR";"";"0.26"
